track_name,artist_name,lyrics
Vete,Bad Bunny,"44 Contributors Translations Deutsch Türkçe Português Français English Vete Lyrics “Vete” es el primer sencillo de Bad Bunny luego de la salida de su álbum OASIS junto a J Balvin. También es la antesala del segundo álbum de estudio de Bad Bunny, titulado YHLQMDLG. En la canción se expresa… Read More [Letra de ""Vete""] [Intro] Yeh-yeh-yeh-yeh, yeh-yeh-yeh-yeh Si te vas, yo quiero saber si tú te vas Mami, cuando tú quieras, cuando tú quieras, yeh, yeh [Coro] Vete, eh-eh-eh Nadie te está aguantando y la puerta está abierta, eh No te preocupe' por nosotro' do', nuestra historia ya está muerta Espero que seas feliz y que te diviertas, eh Pero pa' acá no vuelvas, no-no-no-no Vete, eh-eh-eh Nadie te está aguantando y la puerta está abierta, eh No te preocupe' por nosotro' do', nuestra historia ya está muerta Espero que seas feliz y que te diviertas, eh Pero pa' acá no vuelvas, no-no-no-no [Verso] Ey, dime, ¿qué esperas? Baby, te quiero, pero afuera Ere' alguien por dentro y otra por fuera Y ya no siento nada cuando te encuera' Dame-dame banda, eh En mi corazón ya tú no ere' la que manda Se acabó, por ti ya no siento nada De nuestra serie ya no salen temporada' Así que vete lejo', dile al diablo que te envíe el pin Hace tiempo que no somo' un team Pa'l carajo nuestro aniversario y San Valentín Ya no hay más Christian Lou ni los traje' en satén Síguelo, que está verde, eh Que tiene' la culpa, es lo que te muerde Quédate con el perro, pa' que de mí te acuerde' Y piense' en to' lo que te pierde' [Puente] Pero te deseo suerte, ahora soy má' fuerte Gracia' a to' lo que me hiciste, eh Tú nunca me quisiste, eh No sé por qué me insiste' Pero te deseo suerte, ahora soy má' fuerte Gracia' a to' lo que me hiciste, eh Tú nunca me quisiste, eh No sé por qué me insiste' [Coro] Vete, eh-eh-eh Nadie te está aguantando y la puerta está abierta, eh No te preocupe' por nosotro' do', nuestra historia ya está muerta Espero que seas feliz y que te diviertas, eh Pero pa' acá no vuelvas, no-no-no-no Vete, eh-eh-eh Nadie te está aguantando y la puerta está abierta, eh No te preocupe' por nosotro' do', nuestra historia ya está muerta Espero que seas feliz y que te diviertas, eh Pero pa' acá no vuelvas, no-no-no-no [Outro] Hazen"
Ignorantes,"Bad Bunny, Sech",NA
A Tu Merced,Bad Bunny,"26 Contributors Translations Deutsch English A Tu Merced Lyrics [Letra de ""A Tu Merced""] [Intro] Yeh, yeh, yeh, yeh Yeh, yeh, ey [Estribillo] Tengo par de babie' explotándome el cel Y yo pensando en ti, estoy a tu merced Tú siempre está' mojá' y yo que tengo sed, eh Dime qué vamo' a hacer Que tengo par de babie' explotándome el cel Y yo pensando en ti, estoy a tu merced Tú siempre está' mojá' y yo que tengo sed Ey, ey, ey [Verso 1] Y ella' están buena', pero tú 'tás mejor Mejor Traje pasto y alcohol Por ti les picheo, las tengo en hold En hold Y yo detrás de ti como Usain Bolt Y si quiere' te busco en la Lamborghi -ghi Si te lo hago te enchulo, como Anuel a Karol G G Quiere' perreo, no balada Tú ere' una pitcher, pero yo estoy puesto pa' la nueva entrada ¿Y qué? ¿Qué? ¿Qué quiere' hacer? Yo hago lo que tú diga' Ese culo e' grande' liga', que Dio' te lo bendiga Y dime, ¿qué? ¿Qué? ¿Qué quiere' hacer?, yo hago lo que tú diga' Picheale a tu amiga, ey, ey [Estribillo] Porque tengo par de babie' explotándome el cel Y yo pensando en ti, estoy a tu merced Tú siempre está' mojá' y yo que tengo sed, ey Dime qué vamo' a hacer Es que tengo par de babie' explotándome el cel Y yo pensando en ti, estoy a tu merced Tú siempre está' mojá' y yo que tengo sed Ey, ey, ey [Verso 2] Yo sé que no ere' fan del romanticismo Y que está' cansá' de que esto' cabrone' te digan lo mismo Moviendo el booty, no se va de ritmo Punto die', en la cama va a haber un sismo Quiero jalarte ese pelito rubio Rubio Y darte en cuatro el cuatro de julio Mañana tengo examen, pero tú lo sabe' Que si me llama', no estudio [Puente] Mami, concédeme esta pieza No somo' na', no somo' na', ey Pero con un perreo se empieza No sale' de mi cabeza Mami, concédeme esta pieza No somo' na', no somo' na', ey Pero con un perreo se empieza No sale' de mi cabeza, ey [Estribillo] Y to' los culo' de Miami explotándome el cel Y yo pensando en ti, estoy a tu merced Tú siempre está' mojá' y yo que tengo sed, eh Dime qué vamo' a hacer Es que tengo par de babie' explotándome el cel Y yo pensando en ti, estoy a tu merced Tú siempre está' mojá' y yo que tengo sed, eh Dime qué vamo' a hacer [Outro] Eh-eh-eh Eh-eh-eh Eh-eh-eh Yeah, yeah, eh"
Una Vez,"Bad Bunny, Mora",NA
Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow",NA
25/8,Bad Bunny,"71 Contributors Translations Deutsch English 25/8 Lyrics “25/8” es la décimo quinta canción del álbum de Bad Bunny, YHLQMDLG. Dentro del álbum, el tema realiza un corte de trama, pasando de temas de reggaeton a una seguidilla de canciones apuntadas al genero y la… Read More [Letra de ""25/8""] [Intro] Eh, ey Yo sigo siendo el mismo, yo no he cambiao' ¡No! Tengo lo mío sin tener que aparentar Ey Siempre ando con lo' mismo', arrebatao' Ey, ey, ey, ey Ahora siempre e' Louis Vuitton, pero nunca vo' a cambiar Prr, prr, prr, prr [Coro] A mí me gusta la calle 25/8 ready, no te guaye' Humilde, pero nunca me voy a dejar 'Tá caliente, pero no me vo' a alejar, eh-eh Hoy salimo' pa' la calle Wuh Luka Dončić, no hay manera que yo falle Seguimo' a dosciento' y no vamo' a bajar Siempre estamo' en P.R., malianteo', bellaqueo', coronar Yeh, yeh, yeh [Verso 1] Yo sigo siendo el mismo, cambió mi reflejo Je Nuevo, pero me siento uno de lo' viejo' Prr-prr Humilde, pero no me dejo, ey Nah, nah, nah Leal, pero no pendejo Ey, ey, ey, ey Y no apueste' en mi contra, que te va' a embrollar Nah Compré las Tokyo, pa' usarla' de collar Hu-huh La' 11 en blanca y en azul royal La baby me pide que no me la quite pa' follar Ah, ah, ah Y le doy toda la noche sin quitarme la' teni' Nah Cotizao', ya yo no sé lo que es un twenty Traje un pasto nuevo que e' la jodienda, como Benny Moña' verde' fluorescente', parecen bolas de teni', ey Y de libra en libra, eh-eh No e' que sea antisocial, e' que ustede' dan mala vibra Yo sé que verme bien los desequilibra Pero normal, pero normal, pero normal Sin ir a playoff gano la final La final Tú me toca' y no te vuelve' a reafinar Prr, prr, prr La guitarra te la vo'a desafinar Hah En R.D. me dicen: ""Mi loco, tú ere' el final"" Ey, ey, ey, ey Y en P.R.: ""'Tá muy cabrón, sendo hijo 'e puta"" Huh Yo soy el mejor en esto, no discuta' Nah Aquí cualquier ritmo siempre se ejecuta Prr, prr El blanquito bobo que estudiaba en el CUTA Ey [Coro] Pero me gusta la calle 25/8 ready, no te guaye' Humilde, pero nunca me voy a dejar Nunca 'Tá caliente, pero no me vo'a alejar, eh-eh No, no, no, no Hoy salimo' pa' la calle Wuh Luka Dončić, no hay manera que yo falle Seguimo' a dosciento' y no vamo' a bajar Siempre estamo' en P.R., malianteo', bellaqueo', coronar Ey, ey [Verso 2] No me ronque' de ticket, yo también tengo un montón Dicen que no soy calle, que no salgo del portón Pero esto es P.R., aquí cualquiera da el vueltón Y ""prr, prr"", welcome to the calentón Si me da con frontear, no me soporto El que lo' puso a vestir de colore' y pantalone' corto' Wuh No se hagan lo' ciego' y lo' sordo' Como el gobierno, que todavía tiene las casa' con toldo [Interludio] Nunca segui— No, no, que siga la pista, que siga la pista [Puente] Nunca seguidor, yo siempre he sido un líder $7.25, bo, con eso no se vive Pero ahora estamo' facturando como Wide receiver Mis verso' son clásico' como Boca - River Nunca seguidor, yo siempre he sido un líder $7.25, bo, con eso no se—, dame un— [Interludio] Dame un break, vo' a tirar otra cosa, vo' a tirar otra cosa, okay [Verso 3] Ey, ey, ey Hoy sacamo' la Lambo Urus de la marquesina Ustede' la tienen en Miami, yo la tengo en Carolina Le meto a to'a la' Natti callao', como Raphy Pina, ey Guiando y chingando, me encanta la adrenalina Yo tengo mucho' chavo', por eso 'toy Chilindrina Lowkey, nunca me dejo ver, como John Cena Recuerda, los bichote' no se paran en la esquina Soy como Boogeyman, salgo cuando hay neblina Cabrón, yo soy la hostia, mi mente e' una mina Se compraron mansión con lo que hice en la cabina, ey Se pasan llorando como cuando el Grammy no los nomina Si no paro este verso, no termina Real ha—"
Está Cabrón Ser Yo,"Bad Bunny, Anuel AA",NA
Puesto Pa' Guerrial,"Bad Bunny, Myke Towers",NA
P FKN R,"Bad Bunny, Kendo Kaponi, Arcángel",NA
Hablamos Mañana,"Bad Bunny, Duki, Pablo Chill-E",NA
<3,Bad Bunny,NA
Alone Again,The Weeknd,"178 Contributors Translations Türkçe Español srpski Русский Russian Português Italiano Ελληνικά Deutsch Français فارسی Nederlands Shqip Polski Norsk Alone Again Lyrics “Alone Again” serves as the opener of Abel’s long-awaited 2020 album After Hours. On the track, Abel addresses a substance abuse issue and overdose scare, asking his lover to remind him of who he is and draw… Read More [Verse] Take off my disguise I'm living someone else's life Suppressing who I was inside So I throw two thousand ones in the sky Together we're alone Together we're alone In Vegas, I feel so at home In Vegas, I feel so at home I'm falling only for the night So I throw two thousand ones in the sky The sky Oh, oh, oh, how much to light up my star again And rewire all my thoughts? Oh, baby, won't you remind me what I am And break, break my little cold heart? [Bridge] Oh, oh, oh, oh Oh-oh, oh-oh-oh, oh, oh-oh Oh-oh, oh, oh-oh-oh, oh Oh, oh-oh-oh, oh [Chorus] Call me up and I'll send for you Take me down to your altitude I don't know if I can be alone again Alone again I don't know if I can sleep alone again Alone again Check my pulse for a second time A second time I took too much, I don't wanna die I don't know if I can be alone again Alone again I don't know if I can sleep alone again [Bridge] Woah-oh-oh-oh-oh Woah-oh-oh-oh-oh Oh-oh-oh, oh-oh, oh, oh, oh, oh, oh-oh Oh-oh-oh, oh-oh, oh, oh, oh, oh, oh-oh [Outro] Count it up, it's all for you, count it up Count it up, it's all for you, count it up 'Cause I don't know if I can be alone again I don't know if I can be alone again"
Too Late,The Weeknd,"162 Contributors Translations Türkçe Español srpski Русский Russian Português Italiano Deutsch Français فارسی Nederlands Shqip Polski Македонски Too Late Lyrics “Too Late” is a fast-paced, synthetic song that features the blame-taking theme from Abel that is seen all over the album, asking for forgiveness from his lover and to come and lead a life full of sin with… Read More [Intro] No-no, no-no, no-no-no [Verse 1] I let you down, I led you on I never thought I'd be here without you Don't let me drown inside your arms Bad thoughts inside my mind When the darkness comes, you're my light, baby My light, baby, my light when it's dark, yeah I'm too high, baby, too high, baby 'Cause I know right now, that I lost it Hey [Chorus] It's way too late to save our souls, baby Oh, oh, yeah  It's way too late, we're on our own Baby, on my own I made mistakes, I did you wrong, baby Oh, oh, yeah  It's way too late to save my, my [Verse 2] I can't trust I can't trust where I live Where I live anymore Anymore, anymore, anymore Sources say Sources say that we're done That we're done, how would they know? They know, 'cause they know, 'cause they know We're in Hell, it's disguised as a paradise with flashing lights I just wanna believe there's so much more Hey, hey, hey  [Chorus] It's way too late to save our souls, baby Oh, oh, yeah  It's way too late, we're on our own Baby, on my own I made mistakes, I did you wrong, baby Oh, oh, yeah  It's way too late to save my, my [Bridge] And, ooh, I tell myself I should get over you I said, ooh, I know I'd rather be all over you trying, trying, but I, I just want your body Ridin' slow on top of me, girl, on top of me I want you, babe, ooh-ooh [Chorus] It's way too late Late to save our souls, baby Souls, baby, oh, oh, yeah  It's way too late, we're on our own Baby, on my own I made mistakes Mistakes, I did you wrong, baby Oh, baby, oh, oh, yeah  It's way too late to save my, my"
Hardest To Love,The Weeknd,"143 Contributors Translations Türkçe Español srpski Русский Russian Português Italiano Deutsch Français فارسی The Weeknd - Hardest To Love Përkthim në Shqip Polski Hardest To Love Lyrics “Hardest to Love” features Abel reminiscing on his past behaviors in a relationship, blaming himself for its demise. The track’s instrumental belongs to the genre of liquid drum & bass, a popular subgenre of… Read More [Intro] No, yeah Oh, yeah Oh, yeah Yeah, uh [Verse 1] You try with me so many times , yeah You're cryin' out behind the smiles And I can see right through the lies Yeah, yeah, yeah, yeah, yeah And what we had is dead inside, yeah You're actin' like it's still alive, ayy And you still wanna make it right, yeah I know [Chorus] But I've been the hardest to love You're tryna let me go, yeah And I can see it, I can see it I've been the hardest to love It's hard to let me go, yeah And I can feel it, I can feel it Oh, yeah [Verse 2] I don't feel it anymore Yeah The house I bought is not a home No Together we are so alone Yeah, yeah, yeah, yeah, yeah Oh Don't regret the day we met We met Don't forget that time we spent We spent Forget that we're in different beds I know [Chorus] 'Cause I've been the hardest to love You're tryna let me go, yeah And I can see it, I can see it I've been the hardest to love It's hard to let me go, yeah And I can feel it, I can feel it [Bridge] I can't, can't believe you want me After all the heartbreaks, after all I've done, oh-oh-oh Oh, oh, oh No, I can't, can't believe you trust me Trust me After all the rough days, you still call me up Me up, oh-oh-oh [Chorus] 'Cause I've been the hardest to love You're tryna let me go, Tryna let me go yeah And I can see it, I can see it I can see it I've been the hardest to love Love, baby You're tryna let me go, yeah And I can feel it, I can feel it [Instrumental Outro]"
